id,label,mentions
E_NOISE_432f62c7a71c113b,produce,37
E_NOISE_c4dc4bf1a9670d64,Central Provinces,37
E_NOISE_b65840c9c035ddad,needle,37
E_NOISE_6aef64103b17e706,camps,37
E_NOISE_bea4648133053375,Minbu,37
E_NOISE_714eea0f4c980736,time,37
E_NOISE_950c4e3164ebd98d,brucellosis,37
E_NOISE_26d10fbf2b46d504,strain,37
E_NOISE_72b66181b641e6bf,ranchi,37
E_NOISE_3b4c0c6565e036a8,pressure,37
E_NOISE_2760666e055262e9,october,37
E_NOISE_fd55a263179cee59,Therapeutic_procedure,37
E_NOISE_b206bed9608b274b,fakirs,37
E_NOISE_269976bda5cc2589,swollen,37
E_NOISE_a0ee0dd5d09fa185,anaemia,37
E_NOISE_95eb91b73c8891a1,daughters,37
E_NOISE_f97c15f86044fcb8,Sylhet,37
E_NOISE_9db49a59249eefb6,contacts,36
E_NOISE_5499ca61447e38a9,antrax,36
E_NOISE_c17b76c5664ca62b,films,36
E_NOISE_bbc4f81679ca07b0,intra,36
E_NOISE_789f710b38eb5def,sign_symptom,36
E_NOISE_4ea0c816c5ce3273,typhus,36
E_NOISE_f45f2bc801bb77f6,experiment,36
E_NOISE_3ed7c93b70947a34,Trichinopoly,36
E_NOISE_949751530ac8084c,defibrinated V. B. from Bull No.,36
E_NOISE_54ccb2d90fca8ab1,substance,36
E_NOISE_e93a0e5a74bd06d8,boils,36
E_NOISE_fc0868ea8a129a93,dullunda,36
E_NOISE_54198309009a3741,damage,36
E_NOISE_7cd89991c0a3e284,total solids,36
E_NOISE_c6bdaac9493d7c5b,Delhi,36
E_NOISE_c417182939a097ee,Madura,36
E_NOISE_181580bb8fffa52a,epizootic lymphangitis,36
E_NOISE_6d564d68e1d3aadf,resin,36
E_NOISE_0265f12d310a506d,groin,36
E_NOISE_03aae0c369f26afd,rs,36
E_NOISE_b8a321a7aaf88924,starvation,35
E_NOISE_fc98ec31107d5615,local authority,35
E_NOISE_cc3cb219100c4e88,acute dementia,35
E_NOISE_288e09aee5a1213b,per thousand,35
E_NOISE_cd6adaba6eb1374e,foetus,35
E_NOISE_c0711e1ee19c5f10,foot - and - mouth disease,35
E_NOISE_267fda3da6e54c51,buffalo calves,35
E_NOISE_8fed297adcde810f,flagellates,35
E_NOISE_54235b8b0e980ebb,period,35
E_NOISE_94fe22c9d0311485,right vagus,35
E_NOISE_15588d6b1de30cd6,blood-pressure,35
E_NOISE_823fafde4e8306ec,powder,35
E_NOISE_66510f6a609a83ec,fractures,35
E_NOISE_14a7c98d555d6f25,chronic dementia,35
E_NOISE_2f38169a712e499b,Trace,35
E_NOISE_75fbb387660e0a60,hands,35
E_NOISE_886f1e878d9ae9e4,dairy,35
E_NOISE_2fd165991e81c599,organs,35
E_NOISE_ed487e1e87c675af,stock,34
E_NOISE_b51c31d9cefe2793,against,34
E_NOISE_b6ce68526de3e64f,england,34
E_NOISE_d02738e6da667f0d,Bareilly,34
E_NOISE_82cdce390cb7d219,filaments,34
E_NOISE_a94a8fe5ccb19ba6,test,34
E_NOISE_beb88bb7d3437ccc,Rs. a. p.,34
E_NOISE_20182fbc10716eb1,section,34
E_NOISE_c803e426188665bb,weekly,34
E_NOISE_4b64c5f3a899b6f4,in-patients,34
E_NOISE_f2d2a38cb6b6f20a,sheds,34
E_NOISE_bc985dc5eab7a3cf,Rs. A. P.,34
E_NOISE_e4f23495a1103e1d,extract,34
E_NOISE_e8363304bcd815bd,charbon,34
E_NOISE_547901d3fbe6f263,Salem,34
E_NOISE_23685a12ef5a7961,saliva,33
E_NOISE_61c9b2b17db77a27,public,33
E_NOISE_735ad571c189d7ba,certificate,33
E_NOISE_f5e2e360d28214bc,damp,33
E_NOISE_20af418657698863,medium,33
E_NOISE_dee1ebcd105d3d47,res,33
E_NOISE_961b5b08a86b9479,muscles,33
E_NOISE_ceac9b04aced67dc,boy,33
E_NOISE_c72e4f3f357b6fd9,institute,33
E_NOISE_0a45ca53d16020b4,concentrate,33
E_NOISE_c387c982a132d05c,re,33
E_NOISE_4bbfd520f959a7dc,discomfort,33
E_NOISE_d0941e68da8f3815,other,33
E_NOISE_4bc9f4cf86d64010,hyderabad,33
E_NOISE_d9cbb01091d118e5,abdominal,33
E_NOISE_7a22d73d336abd62,January,33
E_NOISE_0b6bd4de1e4bc710,toxin,33
E_NOISE_ca42b6aaf67c4d1f,relative humidity,33
E_NOISE_50eb11ce258c9aac,Dera Ismail Khan,33
E_NOISE_31eb953f94d2bbcb,left lung,33
E_NOISE_97eb6d88df61c7ef,toxic insanity,33
E_NOISE_d87304e940ace4e2,pus,33
E_NOISE_1e24e38c6148091b,enzyme,32
E_NOISE_44e5510ba6a37892,hot weather,32
E_NOISE_3f76207183ce12fe,goods,32
E_NOISE_b58299400bcd2006,lesion,32
E_NOISE_19d2c99025136fbf,Sanitary Commissioner,32
E_NOISE_248902131a732628,spring,32
E_NOISE_493a73a8bc648de5,lymphangitis,32
E_NOISE_2aeede80be6f6dfc,control,32
E_NOISE_aaea3ccecd51b0b4,medical college hospital,32
E_NOISE_6167795cb7979af0,restraint,32
E_NOISE_1263afee5ad67d3e,unfiltered water,32
E_NOISE_22720372d5a16007,prizes,32
E_NOISE_c3d85935fb365c57,Benares,32
E_NOISE_ad363a93848bc486,film,32
E_NOISE_06c459f131db9dac,lantern slides,32
E_NOISE_12c0f1fbadc4046b,left,32
E_NOISE_facafa7487839936,gas,32
E_NOISE_afe003f11764b023,pure,32
E_NOISE_55b349cf4838d4fe,contraction,32
E_NOISE_c66a1fd2d32bee3f,compulsory,32
E_NOISE_e07d0231fd9c3fe1,fibre,32
E_NOISE_6a3578663cb2d556,anus,32
E_NOISE_26a21e6c9ea417f0,sleeping sickness,32
E_NOISE_3d54fd66df56b29b,sur,32
E_NOISE_1627d034faa2046e,right lung,31
E_NOISE_f9c4a8a61f90bab8,sheath,31
E_NOISE_07e440cb8146ea70,Coimbatore,31
E_NOISE_bb40f75a9c6038e0,meat,31
E_NOISE_b87c1fe6ddcdea05,mallein test,31
E_NOISE_dffdaa3f5008f143,herd,31
E_NOISE_4e3d4530a1ccd97d,Medical College Hospital,31
E_NOISE_f1fdd46d8d229558,they,31
E_NOISE_42625bfecef1fbf9,sand,31
E_NOISE_6d5c9dab960e525e,complement,31
E_NOISE_849c5f91f808dc40,sporozoites,31
E_NOISE_488784591515bd4c,trunk,30
E_NOISE_c3ca5f787365eae0,sleep,30
E_NOISE_ab87d24bdc7452e5,monkey,30
E_NOISE_31d9857ebbfafbab,moral deficiency,30
E_NOISE_fddd2dca7e8e37de,dose,30
E_NOISE_b4d19a5eafe6de34,minerals,30
E_NOISE_ce4fdfeb9f8a5ff1,newcastle,30
E_NOISE_f4243822914d691f,presidency general hospital,30
E_NOISE_612ced052c5a39be,Atoxyl,30
E_NOISE_414d1ba8055f60db,incision,30
E_NOISE_aee2b0f2818e9fdd,cavity,30
E_NOISE_9a724861d46dffc0,cirrus sac,30
E_NOISE_4e5ad13630b9bd10,Equines,30
E_NOISE_20a5812aea2656d7,ranikhet disease,30
E_NOISE_8c01a2f1041a9786,farcy,30
E_NOISE_411cd345ed8f9cf8,labour,30
E_NOISE_9026ecf4fb6f6792,equine encephalomyelitis,30
E_NOISE_550e0ae3fbb649de,snails,30
E_NOISE_909e6bf0ca53b6aa,parts,30
E_NOISE_4414ce497f47baa4,febrifuge,30
E_NOISE_e874803a89ce842d,civil hospitals,30
E_NOISE_6f7fd7b0e74ef423,Ranchi,30
E_NOISE_7e71192817e7acc5,hypopharynx,29
E_NOISE_4e4d3072de5d09df,sire,29
E_NOISE_f3874b2e3712bdab,albumen,29
E_NOISE_f08e1719da076ab3,detachment,29
E_NOISE_96364b7bb69db426,albuminoid nitrogen,29
E_NOISE_902a9d964ffacc4e,ajmer,29
E_NOISE_7ab3a8bf22958ddb,wives,29
E_NOISE_49112b01e14870f1,crusts,29
E_NOISE_e233f084399eaf44,ill,29
E_NOISE_052b4d90e72a02f8,nematodes,29
E_NOISE_f89419685716193c,ether extract,29
E_NOISE_34df00362c7ea131,labium,29
E_NOISE_4ac41d4df0bedd72,Public Works Department,29
E_NOISE_e05a7efdface3a11,labella,29
E_NOISE_ac921213a15d5230,Belgaum,29
E_NOISE_1551959de1b9dcfb,disp,29
E_NOISE_f502e82c25bba5a0,di,29
E_NOISE_10fd3bf79a8277ff,municipal towns,29
E_NOISE_8bcf88a65d4ef707,delusional insanity,29
E_NOISE_4d3d0a8d249dd91d,chemical,28
E_NOISE_819f41f058379eb5,points,28
E_NOISE_ea00ac1cbda21268,heredity,28
E_NOISE_186eb4411cdf3424,lactose,28
E_NOISE_e6d307367af53829,trap,28
E_NOISE_3fc66c46a9390f0a,gall,28
E_NOISE_399ab3444f3deb33,membranes,28
E_NOISE_021a201c0027d2b5,circles,28
E_NOISE_1fc7c9335cd24020,Rupees,28
E_NOISE_3cac01bf8a72799e,stationary,28
E_NOISE_e2fca2cfa400e267,thyroid,28
E_NOISE_798301bbabe02e8a,thirst,28
E_NOISE_be2e2bb698c7a42a,minutes,28
E_NOISE_cb083efc46b6d0d7,Johne s disease,28
E_NOISE_d2df65b6125d9c49,percentage of success,28
E_NOISE_776a933384ea70da,convulsions,28
E_NOISE_2bde05bb8f37e9c3,diameter,28
E_NOISE_c62ffa2201817c16,Bannu,28
E_NOISE_5bf58badee1db7ec,P2O5,28
E_NOISE_0bca885fd17ea4e5,cleaning,28
E_NOISE_6c57a9ad98a1c631,hydrophobia,28
E_NOISE_1c5ce0dbf9bf9c28,organ,28
E_NOISE_1c542e79c9b4257e,September,28
E_NOISE_2de6ba12d336dd56,larva,28
E_NOISE_d3dc20aa0f3d4996,indian,28
E_NOISE_79d41a47e8fec558,colour,28
E_NOISE_aa90faca532afb41,extravasations,28
E_NOISE_37a1a7e76465e6aa,general hospital,28
E_NOISE_218af9dd7fe69861,shoeing forge,28
E_NOISE_d6dc139f529a10b7,invasion,28
E_NOISE_3dbcdd8b3ea17c35,shock,28
E_NOISE_cca35a53a00d9205,Foot and Mouth Disease,28
E_NOISE_03f55c1b6576754d,excessive use,27
E_NOISE_2923f6fa36614586,digest,27
E_NOISE_85f2aea244dabe24,september,27
E_NOISE_fb7d3a4bab744da3,flagellum,27
E_NOISE_4e3d04844c2bf7e7,berhampore,27
E_NOISE_68219d2ce3fbf9cb,avian tuberculin,27
E_NOISE_c1777d8e848654ca,seventeen,27
E_NOISE_995597bd01755186,blood pressure,27
E_NOISE_587c6ce5143bc4c2,invalided,27
E_NOISE_3beacbd47777e9b8,subordinate staff,27
E_NOISE_67a4c84cb8378800,fresh,27
E_NOISE_96a7916e05051a5e,central press,27
E_NOISE_d2084279480fca23,spines,27
E_NOISE_8e8dcf3adabb8648,Rajshahi,27
E_NOISE_c65a19a3a83edf7a,formalin,27
E_NOISE_88fc77e78f48fc90,multiple,27
E_NOISE_f62d888cbc60e866,apparatus,27
E_NOISE_589005e25beb4199,cannabis,27
E_NOISE_930fe0e023129e71,R a. p.,27
E_NOISE_2da221844826c1d1,spirilla,27
E_NOISE_5e156864b76ce27a,contingencies,27
E_NOISE_8f2727e46b55ed6b,Piroplasmosis,27
E_NOISE_61bb8d29b5be7db3,back,27
E_NOISE_202be15a441ebbfe,Hospital Assistants,27
E_NOISE_a063e117d8a47d2a,carriage,27
E_NOISE_a3eb6a15ae06b47e,gallons,27
E_NOISE_1ca0739975cfa898,defect,27
E_NOISE_de96894e9826ba4b,Goalpara,26
E_NOISE_6a20d919ef6203f8,bite,26
E_NOISE_06f47b6904574292,dams,26
E_NOISE_bc2afde8d67b11b9,dhatura seeds,26
E_NOISE_1d4daae77833ec89,sy,26
E_NOISE_056cbe5952ef759a,administration,26
E_NOISE_063b11410c63284d,sections,26
E_NOISE_4fba3a5173f2e8d4,ammonia,26
E_NOISE_a5dfc157da97acb6,Police,26
E_NOISE_0e431dfa34aa2d04,spots,26
E_NOISE_100eedb02ab897a7,candidates,26
E_NOISE_31d10ba384eb2539,Ajmer-Merwara,26
E_NOISE_31b8ce5816a5332d,registered prostitutes,26
E_NOISE_52d081ef4d70e170,married,26
E_NOISE_f859badf51f72397,furca,26
E_NOISE_a460abdc512babac,shoulder,26
E_NOISE_52b7362eed5e398b,forge,26
E_NOISE_8abda7542802342d,hereditary,26
E_NOISE_670477096f536328,rations,26
E_NOISE_83aad6aef7e98dd8,instruments,26
E_NOISE_a26afebb68091774,escapes,26
E_NOISE_1b91ace76ad63e50,cow milk,26
E_NOISE_75490f32c06a5005,tea,26
E_NOISE_83b1a6b8a3207e9d,initial motility,26
E_NOISE_94f16ad81acee34c,human beings,26
E_NOISE_ab8b5cb2950946f7,Berhampore Lunatic Asylum,26
E_NOISE_81b2d262238a7f20,dourine,26
E_NOISE_1759d7f3a74fb361,peons,26
E_NOISE_ec772d144aa3e3bb,pulse rate,25
E_NOISE_91d42bc6917b6d29,anti-rabic treatment,25
E_NOISE_bb89cac6539a8f1f,distributary system,25
E_NOISE_29f716260a7733eb,Rabbit,25
E_NOISE_90b1117fad895102,intellect,25
E_NOISE_53a417796c777851,He,25
E_NOISE_5a284838ff8bb8b3,Berhampore Asylum,25
E_NOISE_6295a097e09a8d76,P.M,25
E_NOISE_d0a2b8720f8ca9e3,Gaya,25
E_NOISE_85ae1763938de0e1,nut,25
E_NOISE_e6ee43b74bc0de23,non-contagious diseases,25
E_NOISE_ccefafe8c91dbc2e,Sukkur,25
E_NOISE_e518ea3947560ef2,Tanjore,25
E_NOISE_b093f87f5ed04699,recoveries,25
E_NOISE_24a1733ca8bb0ae4,direct,25
E_NOISE_8bd5efefa4400d38,poultry,25
E_NOISE_d27a1f1177120094,right,25
E_NOISE_12e014092855ffa7,drill,25
E_NOISE_744388fddf0f4d70,congested,25
E_NOISE_e80721793c24ae14,private,25
E_NOISE_0791f5b4987c4933,Nowgong,25
E_NOISE_f85dcf65e6541779,sanitary arrangements,25
E_NOISE_7713a07951349069,urea,25
E_NOISE_a153c9c876b30d40,cultivators,24
E_NOISE_b7699a1cad98018f,rec,24
E_NOISE_0487fb3646e39b71,haematuria,24
E_NOISE_bc1604fb0916e24b,typhoid,24
E_NOISE_d9018098459d5ae2,Inspector-General of Civil Hospitals,24
E_NOISE_50f22d7a74c9c509,schizophrenia,24
E_NOISE_617fd270452b6bdc,Ahmednagar,24
E_NOISE_34420cf5d681717f,transfer,24
E_NOISE_59bdfa2cad5891f9,larynx,24
E_NOISE_9d5f12452508a2f6,hospital assistants,24
E_NOISE_7d14c04a713a160c,sin,24
E_NOISE_3547ddb84ccf52c7,pools,24
E_NOISE_6a1cec45eaf37b34,clean,24
E_NOISE_33963dbb2af93a36,Hazaribagh,24
E_NOISE_56b0df750d26e340,sept,24
E_NOISE_40d43d9236c78e3b,apoplexy,24
E_NOISE_a2aaac73e3753ea2,segregation camp,24
E_NOISE_fd4d70ec5a224f65,Raipur,24
E_NOISE_588eb63ee76f8e67,lips,24
E_NOISE_bdb36bb22deb1692,double,24
E_NOISE_c8e38074f89503b4,fibres,24
E_NOISE_d67cca5aaed6ead2,brother,24
E_NOISE_0c5d731e524ab065,positive smears,24
E_NOISE_caa155adf81fddd2,rules,24
E_NOISE_1dbef760f59eb316,paraplegia,24
E_NOISE_1fbc4e00058dcc80,boiled,24
E_NOISE_3ef720426b171aa2,sores,24
E_NOISE_e32bdd7070372a1f,peritonitis,24
E_NOISE_462c37b45364b67c,Mental Hospital,24
E_NOISE_18270c2fc574596c,Rs. A. P,24
E_NOISE_031481788ad1f97e,physiological defects and errors,24
E_NOISE_9044e232ede36ed1,labourers,24
E_NOISE_73227555963caca3,pulp,24
E_NOISE_5f7537cf06ca663e,Trial,24
E_NOISE_dc2c8d1ea40ad19b,Tartar Emetic,24
E_NOISE_750402b1eed1364f,sleeplessness,24
E_NOISE_1c89f13d0b0e4ceb,Mental Hospitals,24
E_NOISE_a3354a597cbb9031,sepoy,23
E_NOISE_a3bada5502da3021,oxygen,23
E_NOISE_1bef92455694e24d,indifferent,23
E_NOISE_4b696327299c61a1,muscle,23
E_NOISE_0be1b0ebf4b573c2,Mr. S. K. Sen,23
E_NOISE_12c3690be658cd2e,registers,23
E_NOISE_a81f5a9cbf6fe172,alkali,23
E_NOISE_b45c41a1bed8aecb,moisture,23
E_NOISE_9b4acdbc714d7c5f,chicken-pox,23
E_NOISE_5947727cea9dc530,individuals,23
E_NOISE_c0ee32d825d6ddb4,week,23
E_NOISE_4ab97fba73af6955,circulation,23
E_NOISE_87cb2432ae7b941b,wasting,23
E_NOISE_031718b456b676fe,solution A,23
E_NOISE_05c8e26205593450,rheumatic affections,23
E_NOISE_e20611b090ff0fba,nodule,23
E_NOISE_9f2aa707983d9471,internal organs,23
E_NOISE_dc11739bac9a126c,mites,23
E_NOISE_853306531115b6e9,follicular mange,23
E_NOISE_d0a871f8c15fa1bd,rickets,23
E_NOISE_7196b5875f713c82,times,23
E_NOISE_0c4ade756120a26d,anemia,23
E_NOISE_3ad1bddea4150526,Tinnevelly,23
E_NOISE_06e45e384318b662,cut,23
E_NOISE_c8c990aab173a999,night-soil,23
E_NOISE_e52690cee40d0b20,Deputy Sanitary Commissioner,23
E_NOISE_2b76bc65a367ae58,madness,23
E_NOISE_d67b0e1caa50e6d1,tablets,23
E_NOISE_a4e1aeeee1aeec30,cinchonidine,23
E_NOISE_bb6edd252117f76c,boots,23
E_NOISE_cd36b53dab39af5c,absorption,23
E_NOISE_cd2c869a9cc27906,jugular vein,23
E_NOISE_46eb1094e87b1ac8,shed,23
E_NOISE_27877e90fb09908c,longing,23
E_NOISE_f58b7e9af8a69763,solution B,23
E_NOISE_4dff8e293ddfa948,mothers,23
E_NOISE_a57faf1b174284e1,tumour,22
E_NOISE_b32f279e548b6fce,each,22
E_NOISE_9012c45d7bd54d45,plate,22
E_NOISE_2609c5afcc60b761,coma,22
E_NOISE_a2651f97682f78fa,flukes,22
E_NOISE_b0a33cef5006fb0f,actinomycosis,22
E_NOISE_0a894db7c792e10a,groups,22
E_NOISE_6ce26429ada25dc8,figures,22
E_NOISE_e960ee19c47853c4,glucose,22
E_NOISE_408028d63dd80df1,segments,22
E_NOISE_b4249415794dd637,spraying,22
E_NOISE_48d1b19be0a6ebe7,Foot-and-mouth disease,22
E_NOISE_2aae765367ddff3d,inspection work,22
E_NOISE_cb7a82c317871051,consumer,22
E_NOISE_31a841af7b2f7327,pen,22
E_NOISE_eb8f2a459a083be7,discharges,22
E_NOISE_4bb4ca75941b7bbc,filter,22
E_NOISE_963c815ac4e96e5c,c.c. defibrinated V. B. from Bull No.,22
E_NOISE_ab88e92a08863720,camphor,22
E_NOISE_557a98d0e6efb7cb,blindness,22
E_NOISE_3d3b60b2c381f887,land,22
E_NOISE_16b82b8dc7c368ff,Parts per,22
E_NOISE_ea2f9797da7e617b,scabies,22
E_NOISE_1abd56a333e60ca7,Nellore,22
E_NOISE_18c7589ed1e18319,annas pies,22
E_NOISE_aa77f625e5ca47b2,liver fluke,22
E_NOISE_cdde326f00b45b81,crime,22
E_NOISE_233ec5bda5fa4683,central,22
E_NOISE_40e80bcf064555d8,chronic rheumatism,22
E_NOISE_9a0d30ca95e12b00,crescents,22
E_NOISE_f1fbde696ededf92,hydrotherapy,22
E_NOISE_e3b6cda228242c30,pete,22
E_NOISE_9056b34cc1a0b762,Akola,22
E_NOISE_ad92c407db29271f,cut pinna,22
E_NOISE_bf14b0e9d8178b90,lethal chambers,22
E_NOISE_dcff95ace27e7e6c,criminal,22
E_NOISE_3d72b32fffbc94bb,cord,22
E_NOISE_20be52c9f3ec98c0,Mr. Malik,22
E_NOISE_a8e6012e4ab8ed7b,transport,22
E_NOISE_f5c8d047f00b4cb3,haemoglobin,22
E_NOISE_85e475f0fa5bd908,losses,22
E_NOISE_4ebae4a86babd052,infiltration gallery,22
E_NOISE_d8ac8cc35d5ae78c,Cuddapah,22
E_NOISE_a3ef888c04883bab,teleutospores,22
E_NOISE_8c0950221a77059f,Health Officer of the Port,21
E_NOISE_b0827565afd1fecf,temporary hardness,21
E_NOISE_6ca5a6bbd8fa8a87,behind hump,21
E_NOISE_f0f5e095c4389348,Ceylon,21
E_NOISE_a65c02ce06a1abe3,Campbell Hospital,21
E_NOISE_13c3d87f4c6b4c5f,large doses,21
E_NOISE_cae5970fc939e302,hard,21
E_NOISE_d6a141b3dcde655b,annual report,21
E_NOISE_26752f2002d606ec,protection,21
E_NOISE_59e6ec83cf158db0,tetrachlorethylene,21
E_NOISE_7c30f3945f2f6020,decoction,21
E_NOISE_97ee4a54aa1ba99b,protozoa,21
E_NOISE_4585e3ff38b427cb,Aden,21
E_NOISE_dbcbf33fdd59a73c,chemical composition,21
E_NOISE_9f3e1417bc275d2b,haemorrhages,21
E_NOISE_08bdf6e15aa42d3a,irrigation,21
E_NOISE_181efea957d9c802,resistance,21
E_NOISE_cb6b2cd0eac9ef6f,charbon symptomatique,21
E_NOISE_e5bd1144da31d5ae,ventral sucker,21
E_NOISE_117a1267d77756ec,per mensem,21
E_NOISE_8dd57775085af4f6,Howrah,21
E_NOISE_b7d58a3a1884e1ac,S. spindalis,21
E_NOISE_f8910c1eb24baadc,filtration,21
E_NOISE_cc3de8f8e2fb6124,visited,21
E_NOISE_7e51aa7f63f51470,plates,21
E_NOISE_5ee0bb55782f61e9,out of,21
E_NOISE_8b7f8bf057cb24e9,laziness,21
E_NOISE_98bad69d17c9c272,Kotah,21
E_NOISE_8b2cc34858428c63,pipes,21
E_NOISE_b0566c3db4cd0fa6,hills,21
E_NOISE_27c5186cfc6778fe,autogenous vaccine,21
E_NOISE_f57c321453833d1b,sulfanilamide,21
E_NOISE_8ae927dedf581b4a,carbohydrates,21
E_NOISE_f644e7bff15f3251,arsenious acid,21
E_NOISE_127fce3b19e6ed40,permanent hardness,21
E_NOISE_d93111394119c4aa,n-butylidene chloride,21
E_NOISE_f5bd52f29d47f1fd,Khan Saheb J. D. Buxy,20
E_NOISE_8ebf601f8b808c32,cats,20
E_NOISE_b6d4122124d4d127,ranchi indian mental hospital,20
E_NOISE_9338aa5b38dd486f,stove,20
E_NOISE_1a43842822d9f6eb,udder,20
E_NOISE_ee43fca2d988be5e,depot,20
E_NOISE_47a8b8c047ddfc22,manure,20
E_NOISE_f2b63abcfab88ce0,hardness,20
E_NOISE_d539a94efe4e0c8a,obstruction,20
E_NOISE_02ee9ab7b3ba93e6,physical causes,20
E_NOISE_e59e47da3a4f4d83,criminals,20
E_NOISE_772ff06c1e408b51,hæmoglobin,20
E_NOISE_b7cdaab46ddba104,Allahabad,20
E_NOISE_534e4877fe59cd97,Upper Burma,20
E_NOISE_498d0f50100d02fc,Mysore,20
E_NOISE_9c14af866d2102b7,attendants,20
E_NOISE_d7679f4cfb67ac26,Surat,20
E_NOISE_752fcd3e5c723abb,magic lantern slides,20
E_NOISE_1bf1fdba6c3da29e,bathing,20
E_NOISE_f9abba6fdc9b0eb5,Foot-and-Mouth Disease,20
E_NOISE_d899183b01e79a44,bacteriological analysis,20
E_NOISE_02bbb02e400e1f82,inch,20
E_NOISE_b8cfcd4adb5abc30,once a week,20
E_NOISE_6d6952155f855074,bull-calves,20
E_NOISE_e917899a61b09ef7,pieces,20
E_NOISE_36fd15df29073461,anterior testis,20
E_NOISE_e85991ba75aebbd9,lactation length,20
E_NOISE_731f94ebde41a790,dampness,20
E_NOISE_073079697c0817b3,blood films,20
E_NOISE_6766797ff0b1c219,newcastle disease,20
E_NOISE_f157899524a9349f,causes of insanity,20
E_NOISE_378eaf1e9d3488b8,defects,20
E_NOISE_4b6cc5f2c3e5c93c,oats,20
E_NOISE_440d44c52498ec7b,hospital assistant,20
E_NOISE_542c255e9ec7eb1f,scar,20
E_NOISE_7c02c7e8a01ba46d,observation,20
E_NOISE_3304fb6be0936341,violent,20
E_NOISE_04096ad9c89678a1,sc,20
E_NOISE_246c294cb807900f,keepers,20
E_NOISE_c60cb66d94d38f79,millions,20
E_NOISE_bbb286479461a1d5,ion,20
E_NOISE_59e23d9df620125a,deputy superintendent,20
E_NOISE_885c39aca07c0a1e,nineteen,20
E_NOISE_e205d1d024b0e21d,lower classes,20
E_NOISE_34651dd12e2ed23f,cercariae,20
E_NOISE_027f105c604b2dd1,Montgomery,20
E_NOISE_863b6d80e4e4bbe6,twice a week,20
E_NOISE_50e6998bf65d6daa,bhang massala,20
E_NOISE_67819c775d89e172,Cawnpore,20
E_NOISE_52d96063234760f7,two doses,20
E_NOISE_47ea8f17cb7bee58,Melancholia,20
E_NOISE_067cb2f0a2e88a9c,animal lymph vaccination,19
E_NOISE_ff614b28d75b33ff,swellings,19
E_NOISE_7ca872c839bd8584,epileptic,19
E_NOISE_9ba0b932bf739d78,Babu Guru Prasanna Sen,19
E_NOISE_88eeac1933769082,Jullundur,19
E_NOISE_b63200c90cfdd96e,sand filters,19
E_NOISE_7015e6e3291f7247,arabs,19
E_NOISE_638d0505c608c1d1,rajputana,19
E_NOISE_1ffb8796edd9f71b,deposit,19
E_NOISE_1f0160076c9f42a1,doctor,19
E_NOISE_d03dbe6b18fcaa36,invaliding,19
E_NOISE_4b255c3534316487,sheep pox,19
E_NOISE_3f3c58ae42b9b422,battery,19
E_NOISE_e1d3fe39d1cbbfb4,stem,19
E_NOISE_fe39074a24e82107,right ventricle,19
E_NOISE_00e95be780802e3b,Municipality,19
E_NOISE_c54450b325c13c06,thirty,19
E_NOISE_2e0f07d2a172cf59,drying,19
E_NOISE_298f00108b8e66e4,oculation,19
E_NOISE_24051a758f52972e,discal sclerite,19
E_NOISE_5ec2b5288073dd88,moderate consumers,19
E_NOISE_f7ae0bf7f35f741f,axilla,19
E_NOISE_8b18313217e25eee,peritoneal cavity,19
E_NOISE_fdeb606021fe0954,traps,19
E_NOISE_e376f958024af9bc,Laboratory,19
E_NOISE_4d8fe0639f08139e,testis,19
E_NOISE_d8565a281f1f5738,head-quarters,19
E_NOISE_65411ac25f9ac7e5,nasal schistosomiasis,19
E_NOISE_5f4fb936b3cb9e3e,reservoir,19
E_NOISE_1739165b4eb8d60b,ipecacuanha,19
E_NOISE_36d31b811810be70,scab,19
E_NOISE_fde2b8ecbd9fd9e0,tents,19
E_NOISE_1813a4e81e7d48a1,unregistered prostitutes,19
E_NOISE_0897cd6ee9c7a0df,General Hospital,19
E_NOISE_d87c448044defb77,all,19
E_NOISE_761b4fbbdf6bd1ab,spray,19
E_NOISE_ce0b1612aa711b78,single,19
E_NOISE_f616d71282fc7760,sporozoits,19
E_NOISE_807a6858db571b16,zygotes,19
E_NOISE_ec7b4ab40a2eee01,visits,19
E_NOISE_3d54973f528b0101,length,19
E_NOISE_3d53aaba7311cbc1,hygiene,19
E_NOISE_4388fbdf1ab16ec5,hæmorrhage,19
E_NOISE_5786b9ab3d3bbae5,Cannanore,19
E_NOISE_2564773d70c0e064,superintendents,19
E_NOISE_33ff5c3d6550bb9d,fixed rabbit virus,19
E_NOISE_535f174d0f58b5f3,average strength,19
E_NOISE_8eeea48d4affd85d,wild hemp plant,19
E_NOISE_00599bfb3f38b472,indian elephant,19
E_NOISE_ece7b5ec6e802106,Darjeeling,19
E_NOISE_57070d2628b30261,bull No.,19
E_NOISE_ce7578bbc641445c,farm animals,19
E_NOISE_e746699d3947443d,ut,19
E_NOISE_6c60fd58804b9e32,tetanus spores,19
E_NOISE_c3f96924be2e864c,uredospores,19
E_NOISE_09322a1112022c29,followers,19
E_NOISE_80d35d5851425ef1,vagus,19
E_NOISE_168ac2c6da6c9ce5,Shahabad,19
E_NOISE_a55b47834a5828dd,ste,18
E_NOISE_b6036db2baa0cf99,burma government medical school,18
E_NOISE_e04994fe975bb698,contagious abortion,18
E_NOISE_bf89a66d4e85ba7e,starch,18
E_NOISE_d7dec64105593e82,ranikh,18
